name_entidad,tipo_cuenta,username_twitter,id,date,hashtags,tweet,keywords_covid,keywords_policy,dummy_policy,v11,v12,unique,entidad,tweet_month,tweet_day,tweet_year,date_info
"aguascalientes","gobierno_estatal","GobAgs",1.24000000000e+18,"3/24/20","['#coronavirus', '#altiroconelcoronavirus', '#estáentusmanos', '#covid2019mx']","Seamos solidarios, te compartimos algunas formas con las que podemos apoyarnos ante la contingencia por el #Coronavirus.

#AlTiroConElCoronavirus
#EstáEnTusManos
#COVID2019mx pic.twitter.com/muqv1FNpGK","['contingencia', 'Coronavirus']","['contingencia', 'Coronavirus']",,,"",87,1,3,24,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.24000000000e+18,"3/27/20","['#díamundialdelteatro', '#contigoal100']","Pronto bajaremos el telón de esta contingencia y podremos volver a disfrutar de las bellas artes. 🎭
#DíaMundialDelTeatro
#ContigoAl100 pic.twitter.com/r6a5ZZji7p","['contingencia']","['contingencia']",,,"",83,1,3,27,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.24000000000e+18,"3/29/20","['#contigoal100']","Los alimentos que a diario consumes vienen del campo por eso no dejaremos de apoyar a este importante sector durante la presente contingencia, garantizando el abasto de productos alimenticios de calidad a precio justo para ti y tu familia.
👉 https://bit.ly/2WSlKTr 
#ContigoAl100 pic.twitter.com/UaNboF2k5t","['contingencia']","['contingencia']",,,"",79,1,3,29,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/2/20","['#aguascalientes', '#todosporaguascalientes', '#altiroconelcoronavirus', '#estáentusmanos']","¡Necesitamos de tu apoyo!
Siguiendo las medidas de prevención lograremos superar esta adversidad. Recuerda que cuidándote, cuidas a #Aguascalientes.

#TodosPorAguascalientes
#AlTiroConElCoronavirus
#EstáEnTusManos https://twitter.com/MartinOrozcoAgs/status/1245831386621075456 …","['medidas']","['medidas']",,,"",71,1,4,2,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/3/20","['#todosporaguascalientes', '#contigoal100']","Ahora más que nunca debemos proteger a nuestras abuelitas y abuelitos, por eso el equipo de @GobAgs unió fuerzas para entregar apoyos económicos a empacadores de la tercera edad para que puedan permanecer en casa durante esta contingencia.

#TodosPorAguascalientes
#ContigoAl100 pic.twitter.com/zt7ItgdG2d","['contingencia']","['contingencia']",,,"",69,1,4,3,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/3/20","['#coronavirus']","Nuestro país sabe ser solidario cuando más se necesita y en la tierra de la gente buena no nos quedamos atrás. Gracias al apoyo de empresas e instituciones educativas que se han sumado a la lucha contra el #Coronavirus, seguiremos cuidando tu salud.

👉 https://bit.ly/3aIkLJH  pic.twitter.com/24qz3iaxzD","['Coronavirus']","['Coronavirus']",,,"",70,1,4,3,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/4/20","['#coronavirus', '#aguascalientes', '#altiroconelcoronavirus', '#estáentusmanos']","Conoce el Comunicado Técnico de este 4 de abril, con toda la información sobre la situación del #Coronavirus en #Aguascalientes.

👉 https://bit.ly/39MDMJz 
#AlTiroConElCoronavirus
#EstáEnTusManos pic.twitter.com/V6QEweJ5rI","['Coronavirus']","['Coronavirus']",,,"",68,1,4,4,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/6/20","['#aguascalientes', '#coronavirus', '#todosporaguascalientes']","En #Aguascalientes sociedad y gobierno formamos un frente común contra el #Coronavirus, por eso nuestra entidad ocupa el segundo lugar con mayor efectividad en las acciones para combatir esta contingencia sanitaria. 

#TodosPorAguascalientes pic.twitter.com/MU1Llzi9ba","['Coronavirus', 'acciones', 'contingencia']","['Coronavirus', 'acciones', 'contingencia']",,,"",66,1,4,6,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/11/20","['#coronavirus', '#aguascalientes', '#altiroconelcoronavirus', '#estaentusmanos']","Te compartimos el Informe Técnico al día de hoy, sobre el panorama del #Coronavirus en #Aguascalientes.

 https://bit.ly/34qW8yY 
#AlTiroConElCoronavirus
#EstaEnTusManos pic.twitter.com/DoZFNk83cg","['Informe', 'Coronavirus']","['Informe', 'Coronavirus']",,,"",58,1,4,11,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/16/20","['#cáritas', '#todosporaguascalientes', '#contigoal100']","Fundación Todos Por Aguascalientes apoyará a las familias que más lo necesitan durante esta contingencia y #Cáritas formará parte esencial de esta iniciativa en la que todos podemos aportar nuestro granito de arena. 

#TodosPorAguascalientes
#ContigoAl100 pic.twitter.com/ajgX4rYxsk","['contingencia']","['contingencia']",,,"",51,1,4,16,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/16/20","['#todosporaguascalientes', '#sectur', '#todosporaguascalientes', '#contigoal100']","Como parte del programa #TodosPorAguascalientes. El día de hoy el Gobernador @MartinOrozco junto a @HjMontero, titular de la #SECTUR, comenzaron con la entrega de apoyos a trabajadores de restaurantes y hoteles de nuestro estado. 

#TodosPorAguascalientes
#ContigoAl100 pic.twitter.com/sRTsu3ThlA","['restaurantes', 'hoteles']","filter",,,"",50,1,4,16,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/18/20","['#ags', '#coronavirus', '#todosporaguascalientes', '#contigoal100']","Seguimos recorriendo los municipios de #Ags para llevar  apoyos económicos a aquellos trabajadores que han sufrido por la contingencia del #coronavirus. 
¡Nuestra economía seguirá siendo fuerte!

#TodosPorAguascalientes
#ContigoAl100 pic.twitter.com/u6LfDUo90R","['contingencia', 'coronavirus']","['contingencia', 'coronavirus']",,,"",49,1,4,18,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/20/20","['#todosporaguascalientes', '#contigoal100']","El gobernador @MartinOrozco continua en la labor de hacer entrega de apoyos a familias afectadas por la contingencia sanitaria. Gracias a esto, podrán brindar sustento en sus hogares.
 https://bit.ly/34RZRWi 
#TodosPorAguascalientes
#ContigoAl100 pic.twitter.com/JAsMJm0gc7","['contingencia']","['contingencia']",,,"",46,1,4,20,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.25000000000e+18,"4/22/20","['#todosporlaeducación', '#todosporaguascalientes']","¿Tienes dudas sobre las medidas que se tomarán para concluir el ciclo escolar 2019-2020?

Te invitamos a seguir la transmisión en vivo el día de mañana, para conocer las acciones que se llevarán a cabo.

#TodosPorLaEducación
#TodosPorAguascalientes pic.twitter.com/BzBGgc1xeX","['medidas', 'acciones']","['medidas', 'acciones']",,1,"educacion",44,1,4,22,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"4/29/20","['#ags', '#todosporaguascalientes', '#altiroconelcoronavirus']","En #Ags no hemos bajado la guardia ante esta contingencia. Gracias a la colaboración del sector privado, de las y los alcaldes y de la ciudadanía, hoy somos el estado con mayor contención ante esta pandemia. 🦠
#TodosPorAguascalientes
#AlTiroConElCoronavirus pic.twitter.com/qbmmoowayY","['contingencia']","['contingencia']",,,"",34,1,4,29,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"4/30/20","['#ags', '#todosporlaeducación']","Si las condiciones sanitarias lo permiten, #Ags está preparado para reiniciar clases a mediados de mayo, siguiendo las recomendaciones de la Secretaría de Salud Federal y aplicando las medidas sanitarias necesarias. 

Sigue leyendo👉 https://bit.ly/3aTF0n3 
#TodosPorLaEducación pic.twitter.com/F2vQRCxo10","['medidas']","['medidas']",,,"",32,1,4,30,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"5/5/20","['#díamundialdelavadodemanos', '#contigoal100']","El lavado de manos es una de las medidas más eficaces en el control y la prevención del virus. Hoy más que nunca es importante reforzar la higiene para cuidar tu salud y la de tu familia. 🤲🏻
#DíaMundialDeLavadoDeManos
#ContigoAl100 pic.twitter.com/twtKaH3JSc","['medidas']","['medidas']",,,"",26,1,5,5,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"5/6/20","['#aguascalientes', '#coronavirus', '#todosporaguascalientes', '#contigoal100']","Sabemos que es difícil mantener las cortinas cerradas. Por eso, el gobernador @MartinOrozcoAgs seguirá visitando los comercios en #Aguascalientes para brindar el apoyo y protección necesaria para combatir al #coronavirus.

#TodosPorAguascalientes
#ContigoAl100 pic.twitter.com/NNieRjLBXo","['coronavirus']","['coronavirus']",,,"",24,1,5,6,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"5/8/20","['#coronavirus', '#díadelacruzroja', '#contigoal100']","En esta pandemia ¡le entramos todos contra el #coronavirus! Hoy en especial reconocemos la gran labor de las y los voluntarios que salvan vidas en una de la organizaciones humanitarias más grandes del mundo. ¡Gracias por su compromiso! ⛑️🚑
#DíaDeLaCruzRoja
#ContigoAl100 pic.twitter.com/Hzg2Ds1lvv","['coronavirus']","['coronavirus']",,,"",20,1,5,8,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"5/10/20","['#todosporaguascalientes', '#contigoal100']","Con el plan #TodosPorAguascalientes, apoyamos a las PROMIPYMES para que puedan dar solvencia a sus trabajadores durante esta contingencia y así sigan llevando el alimento a sus familias.

#ContigoAl100 https://bit.ly/3dB8tDQ ","['contingencia']","['contingencia']",,,"",15,1,5,10,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"5/11/20","['#ags', '#covid_19', '#todosporaguascalientes']","Gracias a que #Ags es uno de los estados que realiza más pruebas para detectar el #Covid_19, nuestra entidad ha tenido un mayor control en esta contingencia, evitando más contagios y la saturación de hospitales.

Sigue leyendo👉 https://bit.ly/3fEcM3k 
#TodosPorAguascalientes pic.twitter.com/HWbQokxoyI","['contingencia', 'contagios']","['contingencia', 'contagios']",,,"",12,1,5,11,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"5/12/20","['#contigoal100', '#diainternacionaldelaenfermeria']","Sentimos un profundo agradecimiento por su vocación de servicio. Hoy más que nunca queremos reconocer su valor. Estamos con ustedes, ¡Feliz día enfermeras y enfermeros! 👏👏👏
#ContigoAl100
#DiaInternacionalDeLaEnfermeria pic.twitter.com/LXFRNXEDxf","['servicio']","filter",,,"",9,1,5,12,2020,1
"aguascalientes","gobierno_estatal","GobAgs",1.26000000000e+18,"5/13/20","['#coronavirus', '#aguascalientes', '#altiroconelcoronavirus', '#todosporaguascalientes']","Te compartimos los detalles al día de hoy sobre el #Coronavirus en #Aguascalientes. 
No olvides seguir las recomendaciones de prevención.
👉 https://bit.ly/3bvC40d 
#AlTiroConElCoronavirus
#TodosPorAguascalientes pic.twitter.com/aCpzosOUMU","['Coronavirus']","['Coronavirus']",,,"",8,1,5,13,2020,1
"baja california","","",1.23000000000e+18,"2/28/20","['#cataratas', '#gobiernoenmarchabc', '#adultosmayores', '#bienestar']","Con el objetivo de apoyar a la población más vulnerable con programas sociales que mejoren su calidad de vida, la @bc.bienestar, arrancó la convocatoria para operación de #cataratas para personas adultos mayores. #GobiernoEnMarchaBC #AdultosMayores #Bienestar pic.twitter.com/sZXZXnd1n2","['sociales']","['sociales']",,,"",758,2,2,28,2020,1
"baja california","","",1.23000000000e+18,"2/28/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad']","👨‍👩‍👧‍👦 #PazYSeguridad | Todas las acciones y decisiones que se toman derivadas de las mesas de seguridad, son para brindar la tranquilidad a nuestro Estado. Te compartimos lo más relevante de este viernes.

  #GobiernoEnMarchaBC #MesaDeSeguridad pic.twitter.com/7olfWdh1kI","['acciones']","['acciones']",,,"",760,2,2,28,2020,1
"baja california","","",1.23000000000e+18,"3/1/20","['#ensenada', '#jornadasporlapaz', '#gobiernoenmarchabc']","Cientos de familias ubicadas en asentamientos marginados al noreste de #Ensenada, verán resuelto el rezago crónico de servicios y pavimentación, según el compromiso del Gobernador @Jaime_BonillaV, durante las #JornadasPorLaPaz de hoy.  http://bit.ly/2VBw1mD  #GobiernoEnMarchaBC pic.twitter.com/i4qk5eNA0S","['servicios']","filter",,,"",755,2,3,1,2020,1
"baja california","","",1.23000000000e+18,"3/3/20","['#seguridad', '#gobiernoenmarchabc', '#pazyseguridad']","Durante su informe de seguridad de hoy, Gobernador @Jaime_BonillaV anunció que presentará a las y los bajacalifornianos los resultados en materia de #seguridad, de los primeros cuatro meses de su gestión.  http://bit.ly/2VHFHfp 
#GobiernoEnMarchaBC #PazYSeguridad pic.twitter.com/WUg6cwmAJO","['informe']","['informe']",,,"",753,2,3,3,2020,1
"baja california","","",1.24000000000e+18,"3/4/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad']","👨‍👩‍👧‍👦 #PazYSeguridad | Resumimos para ti las acciones y avances más destacados que se dieron en la mesa de seguridad de hoy. ¡Seguimos en marcha!

#GobiernoEnMarchaBC #MesaDeSeguridad pic.twitter.com/sfP6yBJhnI","['acciones']","['acciones']",,,"",751,2,3,4,2020,1
"baja california","secretaria_salud","BC_SSALUD",1.24000000000e+18,"3/4/20","['#mexicali', '#calidaddelaire']","Hoy 04 de marzo en la mayor parte de la Ciudad de #Mexicali, la #CalidadDelAire es BUENA, no existen riesgos para la salud. Se recomienda realizar actividad física, así como actividades al aire libre sin restricciones. pic.twitter.com/BFppfzlqBU","['restricciones']","['restricciones']",,,"",11428,2,3,4,2020,1
"baja california","","",1.24000000000e+18,"3/5/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad']","👨‍👩‍👧‍👦 #PazYSeguridad | Acciones justas contra el crimen organizado y atención integral a las comunidades, son dos de los ejes que todos los días trabajamos por ti. Te compartimos el resumen de hoy.

 #GobiernoEnMarchaBC #MesaDeSeguridad pic.twitter.com/252vZ4qfxW","['Acciones']","['Acciones']",,,"",749,2,3,5,2020,1
"baja california","","",1.24000000000e+18,"3/9/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad']","👨‍👩‍👧‍👦 #PazYSeguridad | Estas son las acciones más destacadas respecto a los resultados obtenidos en la mesa de seguridad de hoy, te los compartimos.

 #GobiernoEnMarchaBC #MesaDeSeguridad pic.twitter.com/rR8gImDKv7","['acciones']","['acciones']",,,"",736,2,3,9,2020,1
"baja california","","",1.24000000000e+18,"3/11/20","['#coronavirus']","Actualiza @BC_SSALUD  reporte de #Coronavirus; Se agregan 2 casos sospechosos, los cuales están pendiente de resultados, Baja California se mantiene sin casos confirmados hasta hoy.  http://bit.ly/3cOPBln  pic.twitter.com/HvYwRORxLi","['Coronavirus']","['Coronavirus']",,,"",734,2,3,11,2020,1
"baja california","","",1.24000000000e+18,"3/12/20","['#minicasinos', '#gobiernoenmarchabc', '#pazyseguridad']","Sigue firme campaña contra #MiniCasinos; Gobernador @Jaime_BonillaV informa que ayer la @FGEBC decomisó casi 200 máquinas en la entidad, acciones que se lograron en respuesta a la denuncia ciudadana. #GobiernoEnMarchaBC #PazYSeguridad pic.twitter.com/jcTDuxZQfS","['acciones', 'denuncia']","['acciones']",,,"",730,2,3,12,2020,1
"baja california","","",1.24000000000e+18,"3/12/20","['#jornadasporlapaz', '#gobiernoenmarchabc', '#pazyseguridad']","📣 ¡LLEGAN LAS #JORNADASPORLAPAZ A MEXICALI!
Acude este sábado 14 de marzo en la Escuela Primaria ''Rufino Tamayo'' cerca de Ángeles de Puebla, donde llevaremos los servicios de las dependencias municipales, estatales y federales. #GobiernoEnMarchaBC #PazYSeguridad @BC_BIENESTAR pic.twitter.com/ygP9Mp9pCJ","['servicios']","filter",,,"",732,2,3,12,2020,1
"baja california","","",1.24000000000e+18,"3/13/20","['#coronavirus', '#covid19', '#bajacalifornia']","Secretaría de Salud @BC_SSALUD emite reporte sobre #Coronavirus; Hasta hoy 13 de marzo se tiene el registro total de 22 casos sospechosos, de los cuales 16 se han descartado y  6 se encuentran a la espera de los resultados.  http://bit.ly/2IN4Hdw  #Covid19 #BajaCalifornia pic.twitter.com/kHH5lbnM9B","['Coronavirus', 'Covid19']","['Coronavirus', 'Covid19']",,,"",726,2,3,13,2020,1
"baja california","","",1.24000000000e+18,"3/13/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad']","👨‍👩‍👧‍👦 #PazYSeguridad | Resultados y acciones diarias es lo que logramos por medio de la coordinación entre todos los niveles de gobierno. Este es el resumen de hoy.

 #GobiernoEnMarchaBC #MesaDeSeguridad pic.twitter.com/pP3i7HdkT6","['acciones']","['acciones']",,,"",727,2,3,13,2020,1
"baja california","","",1.24000000000e+18,"3/14/20","['#coronavirus', '#bajacalifornia', '#covid19']","Se descartan casos sospechosos por #Coronavirus Covid-19 en #BajaCalifornia; @BC_SSALUD informó que hasta hoy se tiene el registro total de 30 casos sospechosos, de los cuales 20 se han descartado y 10 se encuentran a la espera de los resultados. #Covid19 pic.twitter.com/920ktEKGP4","['Coronavirus', 'Covid19']","['Coronavirus', 'Covid19']",,,"",724,2,3,14,2020,1
"baja california","","",1.24000000000e+18,"3/14/20","['#bajacalifornia', '#coronavirus']","Adoptará Gobierno de #BajaCalifornia medidas contra el #Coronavirus emitidas por la @SEP_mx; Se suspenderán clases el 23 de marzo para reanudarlas el 20 de abril; se dictarán medidas de higiene y filtros en planteles escolares. pic.twitter.com/GfnNnTBdkJ","['medidas', 'Coronavirus', 'medidas']","['medidas', 'Coronavirus', 'medidas']",,,"",723,2,3,14,2020,1
"baja california","","",1.24000000000e+18,"3/15/20","['#gobiernoenmarchabc', '#jornadaporlapaz', '#pazyseguridad']","📣 ¡MAÑANA DOMINGO ESTAREMOS EN POBLADO LOS ALGODONES!
 
Los invitamos a que acudan a nuestros Módulos de Atención para atenderte desde las 9:00 hasta las 13:00 horas.

#GobiernoEnMarchaBC #JornadaPorLaPaz #PazYSeguridad @BC_BIENESTAR pic.twitter.com/WyZ2makUPM","['Módulos']","filter",,,"",722,2,3,15,2020,1
"baja california","","",1.24000000000e+18,"3/16/20","['#pazyseguridad', '#gobiernoenmarchabc', '#coronavirus', '#covid19']","👨‍👩‍👧‍👦 #PazYSeguridad | Seguimos al tanto en torno al tema de coronavirus covid-19, te compartimos lo más relevante del informe que dieron las autoridades el día de hoy.

 #GobiernoEnMarchaBC #Coronavirus #Covid19 pic.twitter.com/A1KglOu6SN","['coronavirus', 'informe', 'Coronavirus', 'Covid19']","['coronavirus', 'informe', 'Coronavirus', 'Covid19']",,,"",720,2,3,16,2020,1
"baja california","","",1.24000000000e+18,"3/17/20","['#coronavirus', '#covid19']","A través de la @BC_SEducacion, informamos a la comunidad educativa la suspensión de clases en todos los niveles educativos del miércoles 18 de marzo al viernes 17 de abril.

#Coronavirus #Covid19 pic.twitter.com/hTaxfz3Zj2","['suspensión', 'Coronavirus', 'Covid19']","['Coronavirus', 'Covid19']",,,"",711,2,3,17,2020,1
"baja california","","",1.24000000000e+18,"3/17/20","['#coronavirus', '#bajacalifornia']","Informa @BC_SSALUD reporte diario por #Coronavirus en #BajaCalifornia; la recomendación para la población adulto mayor es guardar distanciamiento social. En cuanto a los niños y personas que presenten cuadros respiratorios gripales no acudir a sus centros escolares y laborales. pic.twitter.com/L1Gx11KlGb","['Coronavirus', 'distanciamiento', 'social']","['Coronavirus', 'distanciamiento', 'social']",,,"",713,2,3,17,2020,1
"baja california","","",1.24000000000e+18,"3/18/20","['#coronavirus', '#coronavirus', '#covid19']","@BC_SSALUD actualiza reporte de #Coronavirus; hasta este miércoles 18 de marzo se han presentado un total de 61 casos sospechosos estudiados por #Coronavirus #Covid19, de los cuales 37 se han descartado y 22 se encuentran a la espera de los resultados.  http://bit.ly/2Uhwrfv  pic.twitter.com/GKyJFLV0gg","['Coronavirus', 'Coronavirus', 'Covid19']","['Coronavirus', 'Coronavirus', 'Covid19']",,,"",697,2,3,18,2020,1
"baja california","","",1.24000000000e+18,"3/18/20","['#jornadasporlapaz', '#gobiernoenmarchabc', '#bajacalifornia']","Las #JornadasPorLaPaz nos permiten trasmitir información directa a la ciudadanía, lo cual es primordial en estos tiempos de contingencia por el Coronavirus (COVID 19).

¡Seguimos en marcha para servir al pueblo!

#GobiernoEnMarchaBC #BajaCalifornia pic.twitter.com/G2sPAoyPsx","['contingencia', 'Coronavirus', 'COVID']","['contingencia', 'Coronavirus', 'COVID']",,,"",702,2,3,18,2020,1
"baja california","","",1.24000000000e+18,"3/19/20","[]","Las tres delegaciones, Mexicali, Tijuana y Ensenada, así como en las oficinas foráneas de Tecate, Playas de Rosarito y San Quintín, se está trabajando en horario normal, de lunes a viernes de 8:00 a.m. a 5:00 p.m. y los sábados de 9 a 13 Horas.","['Playas']","filter",,,"",685,2,3,19,2020,1
"baja california","","",1.24000000000e+18,"3/20/20","['#semanasanta2020', '#covid19']","Derivado de la reunión de trabajo del operativo #SemanaSanta2020, y ante la actual contingencia del #COVID19, la @bc_sest, informa que se mantendrá cerrado el acceso a los Parques Nacionales Constitución de 1857 y Sierra de San Pedro Mártir, hasta el 20 de abril. pic.twitter.com/YvYOU2Nc9R","['operativo', 'contingencia', 'COVID19']","['contingencia', 'COVID19']",,,"",676,2,3,20,2020,1
"baja california","","",1.24000000000e+18,"3/23/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad']","👨‍👩‍👧‍👦 #PazYSeguridad | La comunicación directa entre autoridades y ciudadanía es indispensable para evitar la propagación de noticias falsas. Compartimos contigo los puntos más importantes del informe de seguridad transmitido hoy.
 #GobiernoEnMarchaBC #MesaDeSeguridad pic.twitter.com/a1IbhNLued","['evitar', 'informe']","['evitar', 'informe']",,,"",669,2,3,23,2020,1
"baja california","","",1.24000000000e+18,"3/23/20","['#covid19', '#gobiernoenmarchabc', '#campo']","Debido a la situación de contingencia sanitaria por el #COVID19 en Baja California, la Secretaría del Campo y Seguridad Alimentaria pospuso convocatorias de apoyo al sector agrícola; las convocatorias se reanudarán el próximo 20 de abril. @BC_SCSA #GobiernoEnMarchaBC #Campo pic.twitter.com/ihmtg3tRAi","['contingencia', 'COVID19']","['contingencia', 'COVID19']",,,"",668,2,3,23,2020,1
"baja california","","",1.24000000000e+18,"3/24/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad', '#covid19', '#coronavirus']","👨‍👩‍👧‍👦 #PazYSeguridad | Resumimos lo más importante que las autoridades nos brindaron en el informe de hoy, sobre resultados en seguridad y respecto al tema Covid-19.

 #GobiernoEnMarchaBC #MesaDeSeguridad #Covid19 #Coronavirus pic.twitter.com/tLg6w9isqe","['informe', 'Covid19', 'Coronavirus']","['informe', 'Covid19', 'Coronavirus']",,,"",665,2,3,24,2020,1
"baja california","","",1.24000000000e+18,"3/25/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad', '#covid19', '#coronavirus']","👨‍👩‍👧‍👦 #PazYSeguridad | Los casos actualizados sobre Covid-19 actualmente son 16 en Baja California. Compartimos contigo el resumen del informe de hoy.

 #GobiernoEnMarchaBC #MesaDeSeguridad #Covid19 #Coronavirus pic.twitter.com/MhRUf5JFWZ","['informe', 'Covid19', 'Coronavirus']","['informe', 'Covid19', 'Coronavirus']",,,"",659,2,3,25,2020,1
"baja california","","",1.24000000000e+18,"3/26/20","['#pazyseguridad', '#gobiernoenmarchabc', '#mesadeseguridad', '#covid19', '#coronavirus']","👨‍👩‍👧‍👦 #PazYSeguridad | Con el esfuerzo de todos contribuiremos para tener seguridad ante esta pandemia. Compartimos el resumen de lo más importante en el informe de hoy.

 #GobiernoEnMarchaBC #MesaDeSeguridad #Covid19 #Coronavirus pic.twitter.com/nPSAWkdZ6h","['informe', 'Covid19', 'Coronavirus']","['informe', 'Covid19', 'Coronavirus']",,,"",654,2,3,26,2020,1
"baja california","","",1.24000000000e+18,"3/27/20","['#tarjetasdecirculación', '#adultosmayores', '#gobiernoenmarchabc', '#enbcnoscuidamostodos']","Informa @BC_SHacienda sobre proceso para renovar #TarjetasDeCirculación de los #AdultosMayores; Actualmente las oficinas de Recaudación de Rentas siguen atendiendo a los usuarios, con todas las medidas preventivas. #GobiernoEnMarchaBC #EnBCNosCuidamosTodos pic.twitter.com/J0DzkrnlVf","['medidas']","['medidas']",,,"",648,2,3,27,2020,1
"baja california","","",1.24000000000e+18,"3/30/20","['#enbcnoscuidamostodos', '#coronavirus', '#covid19']","Afrontemos esta pandemia juntos, haciendo lo que nos toca para evitar mayores contagios. Seguir estas medidas será el factor determinante para nuestra salud.

#EnBCNosCuidamosTodos #Coronavirus #COVID19 pic.twitter.com/86OgQJ9K0X","['evitar', 'contagios', 'medidas', 'Coronavirus', 'COVID19']","['evitar', 'contagios', 'medidas', 'Coronavirus', 'COVID19']",,,"",629,2,3,30,2020,1
"baja california","secretaria_salud","BC_SSALUD",1.25000000000e+18,"3/31/20","['#coronavirus', '#covid19', '#enbcnoscuidamostodos']","A través del Instituto de Psiquiatría del Estado de Baja California, se ofrece Orientación y Apoyo Psicológico en línea para quienes presenten problemas emocionales derivados de la contingencia y el aislamiento social ante el #Coronavirus #Covid19.
#EnBCNosCuidamosTodos pic.twitter.com/2dFvrr5hoX","['contingencia', 'social', 'Coronavirus', 'Covid19']","['contingencia', 'social', 'Coronavirus', 'Covid19']",,,"",11401,2,3,31,2020,1
"baja california","","",1.25000000000e+18,"3/31/20","['#enbcnoscuidamostodos', '#covid19bc', '#covid19', '#coronavirus']","A través del Instituto de Psiquiatría del Estado de Baja California, se ofrece Orientación y Apoyo Psicológico en línea para quienes presenten problemas emocionales derivados de la contingencia.

#EnBCNosCuidamosTodos #COVID19BC #COVID19 #Coronavirus pic.twitter.com/omy4Eo8MHA","['contingencia', 'COVID19', 'Coronavirus']","['contingencia', 'COVID19', 'Coronavirus']",,,"",623,2,3,31,2020,1
"baja california","","",1.25000000000e+18,"3/31/20","['#enbcnoscuidamostodos', '#coronavirus', '#covid19', '#coronavirusbc', '#covid19bc']","Afrontemos esta pandemia juntos, haciendo lo que nos toca para evitar mayores contagios. Seguir estas medidas será el factor determinante para nuestra salud.

#EnBCNosCuidamosTodos #Coronavirus #COVID19 #CoronavirusBC #COVID19BC pic.twitter.com/Rqa4d9hauH","['evitar', 'contagios', 'medidas', 'Coronavirus', 'COVID19']","['evitar', 'contagios', 'medidas', 'Coronavirus', 'COVID19']",,,"",614,2,3,31,2020,1
"baja california","secretaria_salud","BC_SSALUD",1.25000000000e+18,"3/31/20","['#enbcnoscuidamostodos', '#coronavirus', '#covid19', '#coronavirusbc', '#covid19bc']","Afrontemos esta pandemia juntos, haciendo lo que nos toca para evitar mayores contagios. Seguir estas medidas será el factor determinante para nuestra salud.

#EnBCNosCuidamosTodos #Coronavirus #COVID19 #CoronavirusBC #COVID19BC pic.twitter.com/HWygUvPOH4","['evitar', 'contagios', 'medidas', 'Coronavirus', 'COVID19']","['evitar', 'contagios', 'medidas', 'Coronavirus', 'COVID19']",,,"",11403,2,3,31,2020,1
"baja california","secretaria_salud","BC_SSALUD",1.25000000000e+18,"3/31/20","['#enbcnoscuidamostodos', '#coronavirus', '#covid19', '#coronavirusbc', '#covid19bc']","La información oficial la encuentras con nosotros. Estos son los detalles de la salud de las personas que al día de hoy presentan coronavirus en Baja California.

#EnBCNosCuidamosTodos #Coronavirus #COVID19 #CoronavirusBC #COVID19BC pic.twitter.com/Z22hrbKA8Y","['coronavirus', 'Coronavirus', 'COVID19']","['coronavirus', 'Coronavirus', 'COVID19']",,,"",11396,2,3,31,2020,1
